Lansing,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83500,45000,46808,40000,68252,40000,60000,81450,85000,86000,56500,75000,55000,57500,46500,49500,84700,82000,74500,101050,70500,107000,84500,66500,71500,76750,68500,82000,68500,68750,89000,88000,72000,90000,82500,100000,73501,65000,54250,78000,60000,110775,100000,110000,90450,114250,82000,86750,65000,90000,74950,68000,91250,94209,110000,85000,115000,76250,95000,80000,94000,64500,64575,80000,87000,92750,102250,109000,110000,104750,107500,135000,118500,93000,125000,89000,120000,120000,127000,91500,138900,130000,116000,136000,0
Montgomery,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132000,135250,88500,129000,108000,114750,130000,116000,136000,129000,127927,134000,112000,100000,143000,125000,124500,121000,162500,115000,144000,130000,122500,138500,146500,119500,126500,145000,179500,155250,151375,147750,134768,133000,154000,137750,140000,154000,137250,152500,165913,169000,158500,168500,148000,151500,135000,155000,186750,140500,164250,168500,173000,178000,180000,179000,156000,204000,187500,188500,184000,162500,176500,190000,189100,189500,180500,195750,183750,179295,163500,178500,201000,167750,184000,180000,200266,200000,187000,190000,184000,174900,176900,198750,0
North Aurora,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173750,170000,128000,156000,195250,220000,189000,170000,195000,175000,205000,144000,160000,211000,160000,175000,218500,245000,237000,211500,195000,224500,171500,192000,183000,111250,151250,189370,222500,189000,217000,226500,221500,234250,212000,210000,137500,165000,205500,197000,244500,224000,215000,186000,199750,224000,230000,192000,190000,152000,182750,246000,242500,220000,230000,191500,224250,244500,169000,197000,216500,208500,190000,220000,235000,253750,225500,242500,231250,237000,182500,187750,255000,260000,250100,251250,217500,274500,235500,283500,210450,225000,300000,247750,0
North Chicago,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22500,23000,27000,27450,30000,24650,24700,25000,27438,27000,27000,30200,40000,40000,29700,28000,28100,28601,29501,34000,40000,35000,33000,33000,34000,31925,29250,32000,34500,42500,35500,35250,35250,31500,30700,27500,25000,30000,28000,34250,23350,47000,47000,50000,30000,30000,30000,40100,52550,54000,59500,33000,38250,37500,43000,46000,51097,67000,57450,65000,65000,80000,68000,43000,51500,36200,90750,68950,84900,53000,65000,75000,75000,75000,64000,63000,64000,63500,72000,52000,52000,59500,97500,95000,0
West Chicago,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127000,120000,132950,153500,158250,130000,163250,133000,132500,140000,191500,135500,130000,143500,132000,188250,163000,150000,160000,225000,177500,140000,162300,155000,150000,125000,159250,212500,210000,226000,214000,250000,286500,173750,155000,161250,179750,174000,189500,179500,191250,179000,184500,176000,195000,179000,217500,198000,199000,192500,195500,261000,197000,230000,261750,205000,251500,233500,207500,249000,220400,270000,239500,210000,255000,243000,229000,252500,243500,272550,259990,225000,280000,197500,200500,221900,240000,292000,235000,270000,276450,230000,281500,204900,0
West Des Moines,Iowa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181750,150875,374750,355000,373750,193950,153000,138000,261375,222000,316250,220000,220000,176750,122000,133500,144500,435000,447500,460000,195000,145000,145000,145000,0,0,125000,174500,205000,267500,174500,141000,130750,126000,122500,170750,178500,168000,153000,168000,145750,148000,149875,520000,143500,136000,134500,149000,184500,220000,216500,213000,144250,155500,155500,155500,141500,155500,160500,160500,438000,159000,147000,148000,160000,252500,264000,257000,275000,314500,383000,273000,270500,267750,209000,265000,265000,264500,264000,405562,420000,415000,337000,231000,0
Kansas City,Kansas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,28500,25000,27900,34850,37550,35250,32600,43500,42000,57425,44725,39500,29000,30000,30000,33000,38000,41000,44000,42000,61975,40000,39900,39900,34900,33950,41290,64900,64900,70000,59000,58950,64450,74900,75000,82500,71750,82500,68225,60250,55000,53000,77950,82975,74950,69900,74975,79975,72475,60000,59950,57500,69900,55000,85000,85000,89750,92225,89500,89500,87000,69900,80950,75000,80000,92200,105000,112475,104500,110000,92500,96500,88750,98000,94750,111000,107000,107000,107000,105000,105000,105000,123500,0
Jefferson,Louisiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184500,182700,173650,182000,183900,190000,182500,179950,179250,182800,189800,189700,187000,181550,185000,180600,181800,179100,195450,200400,202450,197650,194600,203950,195000,188000,193000,192500,199900,193125,183450,179250,184000,206000,210000,197500,190000,190000,185000,202950,215000,215900,205250,202540,203000,205950,193500,195000,192000,195000,182500,190500,193950,203500,204500,209950,210000,211200,210000,206720,207110,202050,190000,195500,198000,214000,217000,221000,212750,207400,209900,211900,211900,214950,212505,219850,215505,215505,217150,214950,215085,210500,214783,219368,0
New Orleans,Louisiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154000,150000,150000,153500,164700,171100,165000,152000,158000,153250,154250,150000,140000,143900,149500,160700,160000,169000,164000,165000,162000,154900,155150,165000,159950,154000,156000,172500,179900,180000,177500,170000,160000,165000,165000,165000,163000,159000,168000,165000,175000,185000,181450,174000,169000,165000,172500,176000,160301,169900,172900,175000,188000,189900,187000,178000,180000,175000,181750,187000,170500,172750,180000,180000,200000,200000,195900,186000,184201,181250,192500,185000,180000,175000,195000,191000,205000,210000,222500,200000,192000,200000,195500,209000,191250,195000,200000,214450,215000,222600,222000,219900,207000,203250,210000,214450,0
Annapolis,Maryland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366500,345000,331593,345500,374950,370000,395000,355000,397500,336000,360200,350000,349000,321500,335000,404000,362000,404000,399500,388500,389900,365000,410000,370000,379950,392000,330000,355000,385000,418000,387750,400000,351750,380000,362500,390000,382000,360000,328100,349200,360000,400000,353000,399450,368000,362900,367500,399950,349000,364450,345000,412450,386300,383125,395000,415000,380500,375000,397250,412000,373500,374950,402500,410000,415000,412500,425000,410000,359900,430000,410000,420000,391150,375000,438850,472000,402500,410000,405000,455000,407450,413500,431000,436450,0
Columbia,Maryland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280000,293000,300000,266000,308000,326450,350000,320000,325000,268650,327000,299000,292000,295000,297500,297500,317950,311900,340500,335000,315000,320000,329250,299000,325000,270000,315000,340000,315000,321250,328000,330000,317500,299000,312000,319500,301000,302000,296500,295000,320000,322092,365000,325000,325000,320000,320000,305000,290000,300000,289000,315000,313000,335000,350000,319500,316750,315000,320000,308300,301250,315000,327500,315000,350000,345000,325000,346500,330400,320000,335000,320000,309250,315000,317500,318000,322000,360000,340000,355000,347450,345000,325000,332500,0
Burlington,Massachusetts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399750,422000,372500,354950,345000,376450,370000,392500,401250,390000,415000,358000,419000,394000,412000,582450,435000,425250,388500,427000,461250,470500,378500,400000,410550,392500,505000,437500,530000,452000,492000,460000,460200,405000,499500,382500,366000,326250,330000,434000,474500,495600,457500,444500,439950,455470,430000,412500,460000,360750,408500,466700,452500,475000,450000,455000,452250,468200,472000,430000,470000,515000,472900,585000,505000,510000,474500,495000,498100,535500,527500,497500,452100,421497,480000,480000,495000,540000,523500,510000,618000,489000,504500,439000,0
Concord,Massachusetts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611035,500500,427450,424900,497025,545000,570500,576300,611350,611350,499000,520000,500000,500000,363000,564000,668000,699000,628000,559000,502500,457000,459000,491500,547500,560000,517500,366250,575750,618750,695000,720000,746000,523000,545000,562500,707000,516500,494000,704000,739900,721950,749000,725000,735000,594000,562500,580000,672200,644500,630000,641000,675000,741500,605000,631500,545000,602000,540000,526000,509500,517000,499000,779250,779250,766250,762625,773125,760000,715000,620000,640000,632500,625000,638000,749000,767000,745000,650500,694500,709000,749900,600000,650000,0
Manchester,Massachusetts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,704000,756740,758740,757480,560000,620000,624375,664725,594500,630750,616250,692500,692500,790000,625000,679000,462000,590813,590813,695000,662500,775000,766000,685000,612500,560000,588750,565000,575000,640000,665000,690000,769005,787500,900000,710000,710000,710000,823000,715000,629000,607000,665000,736250,763750,763750,859400,764400,680000,637500,715000,750000,900000,772450,799900,824950,900000,730000,721400,708200,680000,700000,700000,745000,689125,745000,755000,830000,899000,880000,846700,796700,888000,711000,746000,803500,995000,1005000,1056500,920000,949500,1015000,924000,830000,0
Salem,Massachusetts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225250,223050,235000,245000,239000,265000,239000,267500,242450,243000,262000,264750,267000,256700,230280,221000,257250,272750,299000,282450,260000,289000,277500,252500,280000,286000,276000,276900,289500,282250,297500,330000,310000,301875,285000,307750,310000,273750,300000,295000,312500,333500,315000,311000,309000,314000,285500,309000,307200,275500,313500,314750,292500,335000,329000,298500,310000,325000,318500,319000,360000,347000,305000,330000,364950,345000,350000,367000,359450,345000,365000,365000,363738,323000,345000,373750,359000,405000,382450,402000,360000,399000,392500,348450,0
Detroit,Michigan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44000,42500,48000,50000,57000,62500,75011,80000,76700,64900,57500,57613,55000,40000,44000,54000,65000,73300,77988,78700,77000,79450,74750,65000,63000,59900,64575,82000,81500,108000,96000,81000,92500,95000,88500,76650,82000,87950,93000,99900,110000,114500,123000,121850,115000,117250,110000,105000,104400,95400,100000,105000,118450,125000,125101,131750,125000,125000,120000,123000,112000,115000,115000,119000,130600,133250,139000,135000,130000,132000,122000,124901,0
Birmingham,Michigan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540000,650000,570000,650000,574000,553750,545000,548750,583000,544500,585000,585000,615000,645000,655000,630750,699000,765000,735000,740000,652500,560000,491000,491000,925000,925000,1042500,738000,726500,622500,538500,495000,611500,740000,740000,550000,515000,427000,545000,613500,662500,700500,586500,575750,640500,715000,799000,691250,710475,710475,781725,688500,677000,630000,750000,850000,860000,727500,715000,825000,855000,814000,710000,710000,650000,740000,747500,747500,647000,620000,715000,670000,1125000,825000,792500,727500,740175,727500,725000,880000,775000,843750,775000,696000,0
Trenton,Michigan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131100,135000,140000,145000,140000,153750,150000,153000,163000,173000,179000,160000,156500,158250,154500,148500,138000,144950,158500,168000,153500,157000,130000,160000,169000,178000,170000,154000,154000,153000,162000,149500,150000,151000,161700,174900,157750,167500,167500,180000,187500,187500,180950,173500,175750,190625,198075,212500,217500,195000,176000,190000,190000,191250,187500,188950,187900,187900,179000,179000,185000,187500,202500,215000,222000,227500,219000,194250,190000,189950,0
Bloomington,Minnesota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,187700,205900,179950,191050,184250,189000,198000,219500,217900,213825,222000,210000,208661,201000,198750,187000,202000,215000,212611,220000,214950,220000,220950,218700,226700,224900,210450,196000,214016,219000,235000,242000,239000,244000,242000,235000,234250,230500,232500,222200,219000,240000,252500,242625,256000,260950,250000,252000,246700,250000,259550,239950,245000,263000,248246,271500,275000,255000,262500,270000,255000,255750,255500,0
Columbia Heights,Minnesota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137500,136500,143900,132000,127750,128700,134900,137000,152785,147000,149146,142500,140000,133000,156000,145000,140700,143750,146950,165000,139900,168000,159150,172700,175000,147200,140000,161000,156450,164950,156000,168500,172550,170750,189050,182750,184900,183000,184000,170000,165250,180000,188500,180000,195000,200000,198000,200000,194200,188000,190162,198626,200000,165010,193000,221450,221500,207500,217500,210000,205000,215000,212500,194500,0
South St Paul,Minnesota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142450,137950,162000,147450,143250,144000,136600,151500,149700,153950,165826,148000,143500,149900,142900,148000,159900,140000,126800,160000,161750,164900,176950,179900,169900,164500,160750,163950,160950,211000,162000,169950,166750,185620,189000,184000,175000,182000,184900,190000,173000,190250,174250,190750,190500,194750,191452,200000,183250,189850,194000,207000,202500,197900,199900,226250,217000,219450,227000,204000,229900,213500,214950,230000,0
St Paul,Minnesota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157625,155000,145500,144900,136500,127118,157400,150000,151750,164450,160000,167000,171000,155000,159775,155900,162500,149771,156500,160950,171300,177000,178685,172500,166700,171213,162000,175000,167500,165000,164000,170000,185000,189900,189950,190000,182000,173250,175750,170000,180000,169950,173800,176000,199950,209900,200250,201750,190000,204000,197000,189450,187000,197500,207588,225000,223500,222000,223950,220000,217500,209000,203500,204500,0
West St Paul,Minnesota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159950,150000,0,0,0,0,178000,175000,179900,186725,181700,173361,168500,175000,184500,194000,187500,186000,181500,187450,195000,189950,169900,183250,175000,180000,200000,194950,200000,186000,196500,195000,199900,183500,182850,174500,195000,225000,225700,204500,228000,221500,195000,212000,193000,204500,212000,204900,200250,209950,220000,230000,226000,235250,232000,232700,227750,215000,233500,229500,224900,222222,250000,243000,260000,255000,238621,254900,242000,245000,0
Manchester,Missouri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119850,161000,161000,185000,187500,227000,186500,183000,183000,174000,174000,160000,161000,162000,194900,194900,193450,193450,200000,207450,195000,200000,195000,189950,195000,204900,204900,167950,171000,175000,184000,184600,184000,184500,205000,226950,225000,215500,183900,188700,201450,223000,225000,225000,229629,241000,207315,224000,201000,220000,230000,234450,232000,222500,249750,242400,264900,255000,240000,251000,212500,218250,218250,225200,235000,230450,261450,283000,283000,261500,0
North Kansas City,Missouri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65000,65000,55000,30500,42750,60000,67100,67100,73550,57500,40250,57500,83500,52000,40800,61850,45000,98500,79750,96200,80000,80000,80000,65000,63100,80000,70600,89250,89250,89250,114750,114750,110950,103400,103400,99900,103750,99200,105000,105000,107450,98500,112500,91200,97500,98500,108750,99500,93575,94900,94900,89950,99900,99900,99900,98700,97500,97500,74000,71950,70000,84900,87450,84900,113450,113450,114900,115000,115000,125000,125000,120000,115000,115000,113750,112500,135000,132250,132200,132200,130000,130000,129900,0
North Las Vegas,Nevada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90000,90000,93000,95000,100000,105750,108000,110000,110000,114000,120000,115000,115500,126000,130000,134900,135000,140000,150000,149000,150000,155000,150500,151200,153000,155000,160400,160000,155000,160000,164900,170000,168000,162000,165000,164675,158950,170000,170500,174950,174450,180000,175000,180000,176750,178000,175000,177000,180000,172500,188000,188000,190000,189000,190000,195000,195498,192500,195000,195000,195000,200000,206500,208000,211000,215000,224000,221000,225000,230000,225000,230000,235000,232500,243000,250000,250800,255000,258000,264950,260000,260050,257200,265000,0
Salem,New Hampshire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235000,312500,165900,140450,176700,214750,228500,252500,255000,250500,251650,246000,257300,218750,210000,200000,200000,200000,300000,355000,320000,285000,255000,105000,252450,196767,299267,273533,261250,275000,256250,377500,315000,399000,347000,360000,347000,360000,174000,268000,295000,277500,322500,334000,334933,334467,361333,340667,282200,282200,316233,289933,308267,274000,425000,425000,323467,329933,334200,334200,307000,306000,375000,290367,333800,410410,557500,490000,379900,307533,307533,281267,314933,276067,276067,293600,382667,372500,402450,409900,374450,335000,321000,327000,0
Burlington,New Jersey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194950,187000,175000,199900,196000,198250,214000,205000,200000,204000,202000,205000,212000,168875,181000,199000,205000,207000,220000,224450,213500,216000,195675,189450,184950,185500,176500,181000,181000,199950,219900,217450,209000,194000,188000,190500,186500,195000,180000,185000,207500,200000,230000,214500,210350,195000,195000,188000,170000,170000,173000,185000,197000,203590,220450,209900,210000,196100,187500,182500,172000,170500,170000,173750,187300,190000,210000,199950,200000,200000,200000,180000,179400,173000,187500,183900,199000,199300,211000,215000,210500,198750,198000,191294,0
Trenton,New Jersey,0,0,0,0,0,0,0,0,0,0,0,0,212000,225000,205000,221500,229000,240000,292000,277875,247900,209500,229000,245000,230000,200000,199000,220000,225000,240500,251250,260000,236000,220000,222000,215750,213500,192000,180000,206000,220000,249000,286050,255000,242500,217500,225750,229500,206000,178000,191250,230000,241000,258000,295000,259000,250000,243800,196675,229000,200000,215050,191250,231000,238000,257500,305000,297500,227500,220000,239900,232000,195000,220000,220000,216250,225500,268700,285000,280000,255450,226500,212500,206000,230000,193000,174000,218500,225000,252000,268000,263000,248500,230000,229000,219900,190000,195000,186000,236000,230000,240000,254750,276500,242250,210900,220000,228500,217500,195000,192000,198500,234500,270000,275500,255000,234500,230000,225000,222500,0
Charlottee,North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155000,160460,170000,172000,180000,189000,187500,186000,174000,176000,176500,180000,170000,170215,180000,182000,190500,200000,195000,190000,185000,180100,183000,189000,171500,183000,198000,196000,207000,214450,210000,205000,195000,193000,203000,195000,185000,188000,201826,207000,215000,225000,220000,225000,210000,211000,215000,217000,210500,210000,227000,233000,228000,249150,240000,232500,225270,225000,225750,238000,218000,224000,237000,245000,250000,253795,246000,249000,236000,235000,239000,239900,0
Concord,North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149750,149500,157000,152500,158000,168500,166750,169000,160000,169900,183000,168000,149000,159750,162750,175000,175000,176800,188750,165000,179000,161500,185000,180000,160000,183000,168750,177000,184000,195000,199500,187500,191000,183500,181000,177000,187000,179000,185000,194000,185000,209498,206000,191500,207140,207000,192500,203000,192500,203500,199500,200000,202495,207000,230500,209573,199000,204485,211613,225000,200000,210750,209000,225000,225000,225000,230000,224500,215000,208000,218000,228000,0
Denver,North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257256,330000,207000,285000,287000,247500,360000,302000,282000,360000,247767,324550,300000,215000,286500,265000,383500,335000,324000,370000,270500,283500,267193,277030,222000,265355,277565,282000,318664,325000,320610,265000,275790,314000,289030,268873,313500,390212,260253,386500,318695,332500,373500,365110,326000,334250,364200,355000,355644,377336,330000,349900,289000,334000,320000,317490,293000,335000,337000,275973,296732,343495,333312,347500,348000,367500,355000,344754,299000,346000,340000,392215,0
Harrisburg,North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148000,168000,210500,240000,182500,208000,222000,193500,242000,207000,223495,227250,270000,195000,226250,178550,244745,248250,220000,207500,212000,186500,207000,224500,180000,207500,223000,207500,267000,235000,227500,275625,220000,255000,309750,227500,234000,252500,240000,210000,291250,247500,236000,241000,220000,231550,290267,281000,306500,311500,259250,267500,251373,268000,280000,279250,315000,241750,267460,317500,231250,220750,244000,290000,265000,290000,259000,264500,320000,250000,242500,312750,0
Newark,Ohio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,40000,45000,85000,34500,37000,35000,35000,25000,40500,37500,36100,27997,24300,21300,25150,28150,35000,30300,25600,25250,22900,22900,22900,35750,57750,28500,36750,35000,37000,36000,37000,32000,31000,25450,36250,53600,85000,0,35450,34900,31000,26000,25500,23000,25000,32476,37000,66000,30000,35000,37000,42500,43000,51200,49500,55000,45000,51250,47500,47500,42000,50000,50000,42500,63750,64500,72000,69500,62500,44500,44500,0,26450,26450,63175,70000,70000,55950,54900,57450,52640,49820,47000,0
Springfield,Oregon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151495,125000,155950,144650,145500,152450,155000,153000,159900,163369,179000,158000,153500,190903,146000,177500,177500,212450,182450,177550,180050,179900,179900,190000,226500,218000,182000,172000,194000,185000,180000,192500,189000,172000,187750,189000,182450,177000,183000,199450,201440,215000,208750,216450,207250,195000,200000,194950,203000,186500,189900,210000,205750,215000,218250,226000,220000,230000,227250,202500,227587,230500,226000,240500,238500,240000,246750,242250,235000,240000,220000,240000,232250,229000,235000,236000,250000,255000,259000,262000,255000,265000,254900,264000,0
East Greenwich,Rhode Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419750,0,387000,385000,297500,357450,353000,357500,405000,440000,339750,388750,275000,365000,321500,262500,477500,365000,295000,371000,290000,455000,371500,390000,289900,387500,340000,399000,260000,358500,329000,314450,425000,385000,390000,439500,329950,357000,333750,345000,375000,302000,405000,403000,415000,426300,373000,435000,448000,362000,450000,400000,440000,401200,387500,471750,394000,429900,437000,435500,557500,403750,434000,447500,0
East Providence,Rhode Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,0,0,160000,0,0,178000,0,0,149500,0,0,0,0,0,0,0,0,180000,173000,166500,167900,176500,163700,150000,158000,155250,199500,155000,165000,163500,191500,160000,180000,167500,169000,167000,153000,175000,174000,181500,188950,204900,216500,199000,192000,160000,196000,187550,190000,183500,215000,186000,197000,216500,205000,195000,192500,226000,229950,210000,195500,204250,222500,229000,235500,234500,227500,222000,205000,232200,232450,210000,232000,214000,220000,230000,244000,245000,244000,225500,234000,231250,239950,0
Lincoln,Rhode Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225000,0,212500,242000,200250,175000,285000,225000,249900,289000,251000,238700,285388,260000,222700,200000,249900,252450,195000,217000,192500,242500,232000,283500,257500,251500,234950,319900,222500,192000,242500,205500,218750,262500,240000,345000,266550,262500,255000,242000,241150,249900,213000,260000,294000,259900,250000,285000,316500,292500,315000,208500,272000,208000,263000,296650,310000,247000,272500,275000,257500,267100,290500,350000,264000,0
North Providence,Rhode Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154950,148950,149900,154500,145000,170000,116250,158000,160000,158400,166700,184000,157000,152000,156000,173000,159000,140500,176500,168000,150000,181000,172000,180000,170250,184200,182450,184400,172500,200000,160000,190000,173000,176200,197000,179500,184000,187500,196000,184950,180000,177000,205000,185000,195700,179500,210000,193000,210000,215250,205000,219900,195000,223750,208750,196500,221500,225000,206000,227250,225000,224450,209950,225750,211000,0
North Charleston,South Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79365,79365,73115,86000,113750,134065,132800,137200,163000,178500,154805,151706,155750,189000,185500,151625,143409,139900,144205,165000,182427,165000,134500,132000,153900,182500,191800,194000,192400,195000,195577,198750,168750,164500,142500,157500,175000,193000,203000,189900,189900,189900,201000,205500,209000,200000,210000,221400,240000,250500,232000,227500,227500,239850,246500,249950,260000,239000,233033,231189,227000,231189,251000,287500,304500,275000,275000,263500,276000,260000,254500,268250,287500,300000,301950,317675,310000,315000,311655,312310,290000,280000,275000,315000,0
Nashville,Tennessee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165000,165301,166917,179900,190000,196600,196500,190000,189000,194000,190000,192115,190000,184000,189970,195000,202900,217900,213000,206950,200000,200000,209900,205000,202700,205000,209000,215900,224450,226000,224000,224900,229275,222000,225900,229900,225000,225400,230000,239900,248218,249000,257000,244300,245000,249995,244000,257750,245000,249250,259922,260000,269489,279000,272000,275000,274735,268000,273976,279500,269900,275000,280000,280821,289000,297100,296834,293000,279900,282500,285000,289500,0
Richmond,Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187000,200000,188500,189050,206441,219139,197675,202000,205000,199939,199000,210961,219625,206332,220000,227504,227725,219950,240000,222970,236500,237500,225000,245000,248750,228294,249320,252162,243625,254000,240000,244998,254032,246915,257401,250000,265000,260373,232000,245000,238500,266250,279000,261000,255000,249000,254716,268000,276095,250000,257000,260000,259225,255000,259596,254900,265250,260000,262000,271988,283463,270000,272000,276895,271892,269000,282000,272000,271320,281365,279500,279993,277990,0
